id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
2467867,because she was playing with it and she she hadta hold on to the horse so she told her to line them up on the floor,CAR,Investigator,line,NA,NA
2487498,I'm on line,MOT,Mother,line,order,be on
2497499,everybody get in line,MOT,Mother,line,order,get in
2498421,I don't know who is on the other line,JEN,Investigator,line,NA,NA
2503784,okay making a big line,MOT,Mother,line,NA,NA
2503997,okay now we got to stand in line to order the food,MOT,Mother,line,order,stand in
2505705,remember we do it how we gotta figure out we gotta follow the line remember,MOT,Mother,line,order,follow
2505725,what's this part called when it's got the two lines remember what that's called,MOT,Mother,line,geometry,have
2505770,yeah where the two lines come together that's a corner,MOT,Mother,line,geometry,NA
2510681,you wanna make a little line,MOT,Mother,line,NA,NA
2510932,did we make all the rocks in a nice line,MOT,Mother,line,order,make in
2512122,one line okay,RYA,Investigator,line,NA,NA
2512223,I remember Matty when you were a baby you useta pretend that people were in the different lines like so these guys are in lines,MOT,Mother,line,order,be
2512231,what are they in lines for,MOT,Mother,line,order,be in
2512258,because he did he rolled right in there and these guys were like hey hey you cut in front of me go to the back of the line,MOT,Mother,line,order,go to the back of
2512330,so is this the front of the line or the back of the line which one's the front,MOT,Mother,line,order,be the front of
2515307,should I put them in a little circle or should they be in a line,MOT,Mother,line,order,be in
2515451,he's sposta go in this line okay,MOT,Mother,line,order,go in
2515474,gonna put them in a line,MOT,Mother,line,order,put in
2516661,we got a big line of them there don't we,MOT,Mother,line,order,have
2518097,but now you have a very nice line of them,MOT,Mother,line,order,have
2521320,alright well let me see now everyone hasta get in line in order to have their ah chocolate milk given to them,MOT,Mother,line,order,get in
2521378,how about a T_Rex he's the first one in line,MOT,Mother,line,order,be the first of
2521772,I've been waiting in line all day long,MOT,Mother,line,order,wait in
2521813,yeah I think so he's next in line,MOT,Mother,line,order,be next in
2523201,drawing the line yep you remembered all the names that's good,MOT,Mother,line,geometry,draw
2529902,you like when you gotta wait in line,MOT,Mother,line,order,wait in
2530891,mhm so you got to be line leader and that was pretty cool,MOT,Mother,line,NA,NA
2533461,do you see this line,JEN,Investigator,line,geometry,see
2533468,I want you do draw a dot that's over the line,JEN,Investigator,line,geometry,be over
2533472,ready draw a dot that's over the line,JEN,Investigator,line,geometry,be over
2533617,this is under now show me where over is over the line,JEN,Investigator,line,geometry,be over
2533620,where's over the line,JEN,Investigator,line,geometry,be over
2534845,hey look at these ducks they're right in a line aren't they,JEN,Investigator,line,order,be in
2544475,where do the lines go,FAT,Father,line,NA,NA
2544781,lines those are the little tentacles,MOT,Mother,line,NA,NA
2548782,the bear's looking up at the pink line,MOT,Mother,line,geometry,look at
2549974,he's gotta line across his belly,KAR,Investigator,line,NA,NA
2549977,Roman tell us why they're all lined up like that they're all in a line,FAT,Father,line,NA,NA
2568737,you got the little lines there,FAT,Father,line,geometry,get
2583156,its got lots_of lines on it and names,CAR,Investigator,line,geometry,have on
2602937,look and see those lines,MOT,Mother,line,NA,NA
2610458,see look we'll line up all the animals,MOT,Mother,line,NA,NA
2614104,it's got lines from the grill,MOT,Mother,line,geometry,have
2614118,it's got lines from the grill,MOT,Mother,line,geometry,have
2653578,and things in lines,MOT,Mother,line,order,NA
2695037,you wanna line that one up too,MOT,Mother,line,NA,NA
2700352,oh you gonna line them up,MOT,Mother,line,NA,NA
2703496,you gonna line them up,MOT,Mother,line,NA,NA
2703503,are you gonna line up the sheep,MOT,Mother,line,NA,NA
2709846,can you make a line,MOT,Mother,line,order,make
2709864,wanna make a line of them,MOT,Mother,line,order,make
2709899,if you did a line,MOT,Mother,line,order,do
2709903,you wanna line up all the birds,MOT,Mother,line,NA,NA
2709923,you can do the line here,MOT,Mother,line,NA,NA
2727525,what if you wanted to make a line,MOT,Mother,line,order,make
2727538,if you wanted to make a line with the with the bolts where would you put it,MOT,Mother,line,order,make
2727557,that's not exactly the line mommy had in mind,MOT,Mother,line,order,be
2727600,it's a line,MOT,Mother,line,NA,NA
2736402,you making them in a line,MOT,Mother,line,order,make
2745700,here I'll line them all up for you,MOT,Mother,line,NA,NA
2747599,you gonna line up the shoes and count them,MOT,Mother,line,NA,NA
2749003,you gonna put it in your basket to buy at the checkout line,MOT,Mother,line,order,buy at
2749733,whatever is closest to her in her line of sight is what she wants,MOT,Mother,line,NA,NA
2751164,so they're probably um xxx right a right along this line,MOT,Mother,line,NA,NA
2773014,okay well that's it for the line of questioning today,EXP,Investigator,line,NA,NA
2785539,well most of the time he'll draw a line and then he'll give me the crayon and tell me to draw something,MOT,Mother,line,geometry,draw
2787308,line them up,MOT,Mother,line,NA,NA
2789008,but even like all the cans at home she'll take them out of the pantry and line cans up and stack cans and,MOT,Mother,line,NA,NA
2789038,especially in my parent's pantry they they line them all up in the pantry,MOT,Mother,line,NA,NA
2792599,something along that lines,MOT,Mother,line,NA,NA
2793421,you_know you rock the line between,MOT,Mother,line,NA,NA
2793957,a bunch of his little matchbox cars and line them up and say choo_choo,MOT,Mother,line,NA,NA
2798199,and he would take his cars and line them up,MOT,Mother,line,NA,NA
2798206,she will all the time just make lines of the different colors,MOT,Mother,line,geometry,make
2799018,um but otherwise like he just you_know he really gets into the board books there's a prayer b a book of prayers like your first prayers book of prayers or something that he has gotten into lately I don't know why because it's not a story it's just like page after page of like these short little like three or four line prayers and I'm like okay,MOT,Mother,line,NA,NA
2802909,she like lines up her dinosaurs and then pretends they're eating from the trees and things like that,MOT,Mother,line,NA,NA
2816385,he says hey he's got a little screen and he looks at it and sees these dots and these lines and stuff and he says hey there's a plane out there,FAT,Father,line,geometry,see
2818055,who's in line first,FAT,Father,line,order,NA
2818095,I think the indian is in line first,FAT,Father,line,geometry,be in
2818126,I think the indian is in line first,FAT,Father,line,geometry,be in
2839672,eight little Indians pulling on a line,MOT,Mother,line,NA,NA
2841869,and the people waiting in long lines,FAT,Father,line,order,wait in
2845925,electric wires like telephone lines and stuff,MOT,Mother,line,NA,NA
2856296,with they sell seconds and ends of lines and things like that,MOT,Mother,line,NA,NA
2858704,there is a line of people waiting for the bus,MOT,Mother,line,order,be
2858719,Ally Cat is painting a line down the middle of the street,MOT,Mother,line,geometry,paint
2859636,let's make a line,KAT,Grandmother,line,order,make
2859664,let's make a line on the sidewalk down there,KAT,Grandmother,line,order,make
2860077,Mose is at the head of the line,MOT,Mother,line,order,be at the head of
2862882,there's a line on that bus,MOT,Mother,line,geometry,be on
2862941,there's a line painted around the bus,MOT,Mother,line,geometry,be
2862973,see there's a line around this van too,MOT,Mother,line,geometry,be
2865696,repair the telephone lines,FAT,Father,line,NA,NA
2865734,and this is the telephone line,FAT,Father,line,NA,NA
7820739,no line,MOT,Mother,line,NA,NA
7830773,and I thought it would fit comfortable in my line of work,INV,Investigator,line,NA,NA
7831076,are you going to put them all in a big long line again then,MOT,Mother,line,order,put in
7833495,we can make a big line can't we,MOT,Mother,line,order,make
7865869,they're in a line aren't they,MOT,Mother,line,order,be in
7865896,what a long line of animals,MOT,Mother,line,order,NA
7865953,why're they in a line,MOT,Mother,line,order,be in
7866074,big long line,MOT,Mother,line,NA,NA
7866153,the mole shouldn't be in that line shouldn't he,MOT,Mother,line,geometry,be in
7866316,he should be in the line,MOT,Mother,line,NA,NA
7866742,what a long long line,MOT,Mother,line,NA,NA
7866764,any more to go in the line,MOT,Mother,line,NA,NA
7867023,what a long line,MOT,Mother,line,NA,NA
7867860,he's sposta be in the line,MOT,Mother,line,NA,NA
7869345,but they look they look so nice in a line,MOT,Mother,line,order,look in
7869913,in a big line didn't they,MOT,Mother,line,order,NA
7882863,oh what a long line,MOT,Mother,line,order,NA
7890304,on the washing line,MOT,Mother,line,NA,NA
7890657,I think we were walking on this line,MOT,Mother,line,order,walk on
7890668,we're all walking on the line look,MOT,Mother,line,order,walk on
7890683,Daddy's walking on the line,MOT,Mother,line,order,walk on
7890697,Mummy's walking along the line,MOT,Mother,line,order,walk on
7890709,Grandma's walking along the line,MOT,Mother,line,order,walk on
7890742,she's not walking on the line,MOT,Mother,line,order,walk on
7901597,let me see if I can draw a line,MOT,Mother,line,geometry,draw
7901615,you can try and cut along that line,MOT,Mother,line,geometry,cut along
7911552,next line,MOT,Mother,line,NA,NA
7911888,she might have a hot line to Father_Christmas's garage list,MOT,Mother,line,NA,NA
7920284,it's a fender so if you were driving along and there was a cow on the line then your fender would push the cow out_of the way wouldn't it,MOT,Mother,line,NA,NA
7930517,if you want a proper derailment shall we have this bus crossing the line,MOT,Mother,line,NA,NA
7930562,we'll have a bus crossing the line,MOT,Mother,line,NA,NA
7931416,we're going to hafta go in for engineering works on the line here aren't we,MOT,Mother,line,NA,NA
7932700,we'll have the carriages on the line,MOT,Mother,line,NA,NA
7933242,that's why Postman_Pat doesn't go on the railway line isn't it,MOT,Mother,line,NA,NA
7935835,have they gone up the East coast line,MOT,Mother,line,NA,NA
7935898,when you're on the railway line,MOT,Mother,line,geometry,be on
7935915,and there's a cow crossing the railway line,MOT,Mother,line,geometry,cross
7941931,I'm doing a very good line in tomatos just at present,MOT,Mother,line,order,do
7945450,pegs on the line aren't they,MOT,Mother,line,order,NA
7945547,that's on the washing line isn't it,MOT,Mother,line,NA,NA
7946435,can you just put them all together in a big long line,MOT,Mother,line,order,put in
7947593,the only thing you're in line for perhaps if you're a good boy is I might let you watch Playdays,MOT,Mother,line,order,be in
7958876,but what is holding them onto the line,MOT,Mother,line,NA,NA
7973404,some lines,MOT,Mother,line,NA,NA
7982168,you know the first line,MOT,Mother,line,NA,NA
7982188,what's the first line,MOT,Mother,line,NA,NA
7990612,it's the washing line,MOT,Mother,line,NA,NA
7995822,you're not allowed to go across the blue lines,MOT,Mother,line,geometry,go across
8004717,you've got to draw the line to show where his house is,MOT,Mother,line,geometry,draw
8004780,you're not allowed to cross that line,MOT,Mother,line,geometry,cross
8016737,you're stood on the line,MOT,Mother,line,NA,NA
8023787,Thomas is on the branch line is he,INV,Investigator,line,NA,NA
8031093,oh it's all the clothes on the washing line,MOT,Mother,line,NA,NA
8034279,Thomas is on the branch line is he,MOT,Mother,line,NA,NA
8034783,we want him so he's not on the line don't we,MOT,Mother,line,geometry,be on
8035106,it's go down the line,MOT,Mother,line,order,go down
8037559,James is off the line,MOT,Mother,line,NA,NA
8038280,the line,MOT,Mother,line,NA,NA
8045306,oh he's going on the branch line is he,MOT,Mother,line,NA,NA
8045685,you can put it on the line look,MOT,Mother,line,NA,NA
8046829,big straight lines,MOT,Mother,line,NA,NA
8046870,and another straight line,MOT,Mother,line,NA,NA
8046896,and another straight line,MOT,Mother,line,NA,NA
8050109,oh they're all in a big line,MOT,Mother,line,order,be in
8066471,he's going down Gordon's line,MOT,Mother,line,order,go down
8066497,and James's line,MOT,Mother,line,NA,NA
8071986,Daisy cow's on the line,MOT,Mother,line,NA,NA
8073213,back on the line,MOT,Mother,line,NA,NA
8073229,he's back onto the line now,MOT,Mother,line,NA,NA
8086395,you're making a little line of animals,MOT,Mother,line,order,make
8098916,can you line them up,DAD,Father,line,NA,NA
8098934,can you line all the engines up,DAD,Father,line,NA,NA
8098998,go and line all the engines up,DAD,Father,line,NA,NA
8099033,put them in a big line,DAD,Father,line,order,put in
8099043,train's off the line,MOT,Mother,line,NA,NA
8099051,put them in a line,DAD,Father,line,order,put in
8101561,get off the line,MOT,Mother,line,NA,NA
8102715,you just knocked Percy off the line,MOT,Mother,line,NA,NA
8116971,are you drawing a line,MOT,Mother,line,geometry,draw
8119443,it doesn't leave a line does it,MOT,Mother,line,NA,NA
8119468,only leaves a line when it's sunny,MOT,Mother,line,NA,NA
8123223,you don't get cars on railway lines Dominic,MOT,Mother,line,NA,NA
8146729,there's feet on the line,INV,Investigator,line,NA,NA
8149132,see if we can snip down this line here,MOT,Mother,line,geometry,snip down
8151554,look at that long line,MOT,Mother,line,NA,NA
8152676,line them up then,MOT,Mother,line,NA,NA
8156543,make a line don't you,MOT,Mother,line,NA,NA
8156695,to make a line,MOT,Mother,line,NA,NA
8156802,you hafta stop me making a line,MOT,Mother,line,NA,NA
8156836,where would my line be,MOT,Mother,line,NA,NA
8156944,so where would my line be,MOT,Mother,line,NA,NA
8157171,see if you can make a line,MOT,Mother,line,NA,NA
8157224,you're making a line with this one,MOT,Mother,line,NA,NA
8157316,I can't see where you're making a line at all,MOT,Mother,line,NA,NA
8157354,can you make a line,MOT,Mother,line,NA,NA
8157368,it's your turn now to make a line,MOT,Mother,line,NA,NA
8157425,to make a line,MOT,Mother,line,NA,NA
8157455,make a line,MOT,Mother,line,NA,NA
8188804,shall we put them all in a line,MOT,Mother,line,order,put in
8194208,at the end of the line,MOT,Mother,line,order,NA
8196173,stop at the give way line,MOT,Mother,line,geometry,stop at
8197871,you've forgotten the next line haven't you,INV,Investigator,line,geometry,forget
8199483,now we need one with Jim's face on it and a bit of that red line,MOT,Mother,line,NA,NA
8199504,can you see any of that red line and Jim's face,MOT,Mother,line,NA,NA
8199638,another bit of red line we needta go there,MOT,Mother,line,NA,NA
8199693,I think you were right the first time because it needs to be there doesn't it because the red line goes right across the top,MOT,Mother,line,NA,NA
8200811,that's a wiggly line isn't it,MOT,Mother,line,geometry,be
8200933,you like lines do you,MOT,Mother,line,NA,NA
8204277,because it's near the railway line look,MOT,Mother,line,NA,NA
8227288,perhaps he just wanted to get a full steam ahead and go chuffing down the line,MOT,Mother,line,NA,NA
8233513,where the chicks are in a line,MOT,Mother,line,order,be in
8233574,and then there's a hen with a line of chicks and the hen that you've got in your hand,MOT,Mother,line,order,NA
8243037,let's line up a few,MOT,Mother,line,NA,NA
8245992,dead pig on the lines,MOT,Mother,line,NA,NA
8246343,it's because there's a pig on the line,MOT,Mother,line,NA,NA
8246400,British_Rail willn't let him run if there's a pig on the line,MOT,Mother,line,NA,NA
8250790,there's a dog on the line,MOT,Mother,line,NA,NA
8259881,see if you can keep between the lines again,MOT,Mother,line,geometry,keep between
8272689,yes he was coming down the line wasn't he,MOT,Mother,line,NA,NA
8286807,oh that's a good line isn't it,MOT,Mother,line,NA,NA
8287159,oh another line,MOT,Mother,line,NA,NA
8288220,look how you've kept in the lines,MOT,Mother,line,geometry,keep in
8288607,just a line,MOT,Mother,line,NA,NA
8288702,that's a good line isn't it,MOT,Mother,line,NA,NA
8288748,another line,MOT,Mother,line,NA,NA
8288765,and how many bricks have we got in your line,MOT,Mother,line,NA,NA
8288831,another line,MOT,Mother,line,NA,NA
8290089,and then there's this line here,MOT,Mother,line,NA,NA
8290098,did you wanna fill that line up,MOT,Mother,line,NA,NA
8295700,Percy's half off the line,MOT,Mother,line,NA,NA
8296843,oh you're doing a line,MOT,Mother,line,NA,NA
8296857,you're doing a long line of them aren't you,MOT,Mother,line,order,do
8300836,don't know the next line,MOT,Mother,line,NA,NA
8313237,Postman_Pat loves to fish where the river's deep he casts his line then sits down and soon he's fast a,MOT,Mother,line,NA,NA
8316141,is it making some lines,MOT,Mother,line,NA,NA
8337620,try and keep try and keep within the lines,MOT,Mother,line,geometry,keep within
8337710,keep it within the the lines,MOT,Mother,line,geometry,keep within
8337811,can you keep it all in the lines like I showed you,MOT,Mother,line,geometry,keep in
8337847,in the lines,MOT,Mother,line,geometry,NA
8337859,keep it in the lines,MOT,Mother,line,geometry,keep in
8338163,keep try and keep within the lines,MOT,Mother,line,geometry,keep within
8342439,the washing on the line,MOT,Mother,line,NA,NA
8353480,line,MOT,Mother,line,NA,NA
8365099,on the line weren't they,MOT,Mother,line,NA,NA
8365137,on the line,MOT,Mother,line,NA,NA
8366937,look at all the washing on the line,MOT,Mother,line,NA,NA
8369665,you're just gonna go along the line,MOT,Mother,line,NA,NA
8378931,that's a very neat little line you're making there,MOT,Mother,line,NA,NA
8379546,try and keep inside the lines,MOT,Mother,line,geometry,keep inside
8379569,try and keep inside the lines,MOT,Mother,line,geometry,keep inside
8379629,Mummy's keeping in the lines,MOT,Mother,line,geometry,keep in
8379912,try and keep them in the lines otherwise you can't tell what it is when you've finished,MOT,Mother,line,geometry,keep in
8404803,let's line things up nicely and straight,MOT,Mother,line,NA,NA
8424206,line it up carefully,MOT,Mother,line,NA,NA
8430918,well at the moment there it's on a railway line,MOT,Mother,line,NA,NA
8436097,are you making a long line,MOT,Mother,line,order,make
8437413,that's a very bumpy line isn't it,MOT,Mother,line,NA,NA
8438900,this is a very long line,MOT,Mother,line,order,be
8439183,it's a very long line of vehicles isn't it,MOT,Mother,line,order,be
8439423,two lines of traffic,MOT,Mother,line,order,NA
8440969,that's a long line of cars isn't it,MOT,Mother,line,order,be
8441361,there's a rhino on the line,MOT,Mother,line,NA,NA
8441529,that's a very long line of vehicles,MOT,Mother,line,order,be
8443808,won't fit in a line,MOT,Mother,line,NA,NA
8444089,shall Mummy do some wiggly lines,MOT,Mother,line,NA,NA
8444928,you need a little yellow bit don't you to finish off that curved line,MOT,Mother,line,geometry,finish
8447597,ten little teddy+bears walking in a line,MOT,Mother,line,NA,NA
8450783,there's the main railway line,MOT,Mother,line,NA,NA
8451164,on the line,MOT,Mother,line,NA,NA
8451176,and where's the line at the moment,MOT,Mother,line,NA,NA
8452506,let's line it up with Mummy's fingers,MOT,Mother,line,NA,NA
8454044,we could line them all up,MOT,Mother,line,NA,NA
8454665,Anna's brought all these nice toys and you just wanna read Bertie and the bumpy line,MOT,Mother,line,NA,NA
8455237,on the line,FAT,Father,line,NA,NA
8459147,you've said the same line about six times sweetheart,MOT,Mother,line,NA,NA
8459445,off the line,MOT,Mother,line,NA,NA
8463086,the men are over there by Thomas Bertie and the bumpy line and the horse,MOT,Mother,line,NA,NA
8470751,they're standing in a nice line aren't they,MOT,Mother,line,NA,NA
8490475,can you see it on the line,MOT,Mother,line,NA,NA
8498339,and what does James say when he got stuck on the line,MOT,Mother,line,NA,NA
8503989,what has happened on the line,MOT,Mother,line,NA,NA
8514958,because it sounds like there's a long line of people waiting to get you,MOT,Mother,line,order,be
8535100,when you xxx go fishing you have a hook on the end of the line,MOT,Mother,line,NA,NA
8537662,it's not leaves on the line on your highchair,MOT,Mother,line,NA,NA
8544583,would you like to draw a line or something with one of each of these and then put it back in the pot,MOT,Mother,line,geometry,draw
8544625,so we do a pink line and the pink pen back in the pot,MOT,Mother,line,geometry,do
8547800,it says they found James at a bend in the line,MOT,Mother,line,order,be found in
8550718,it's a railway line with a train running along it,MOT,Mother,line,NA,NA
8551394,some go in water like boats and some go on railway lines,MOT,Mother,line,NA,NA
8559183,you just felt a little bit damp so Mummy has pegged them on the line,MOT,Mother,line,NA,NA
8561324,he's saying end of the line,MOT,Mother,line,NA,NA
8561336,end of the line,MOT,Mother,line,NA,NA
8580428,can you see the two red lines on this little container,MOT,Mother,line,geometry,see
8580465,now you tell me when it gets to the top line,MOT,Mother,line,geometry,get to the top of
8580478,you can see these two red lines,MOT,Mother,line,geometry,see
8588300,when it's a nice sunny day I put them on the line,MOT,Mother,line,NA,NA
8596922,Mummy said he'd soon be dry if he went on the line with the washing,MOT,Mother,line,NA,NA
8596966,can you see Pippo hanging on the line,MOT,Mother,line,NA,NA
8597120,Tom's looking at Pippo drying on the line,MOT,Mother,line,NA,NA
8601519,you sang the first line and the last line,MOT,Mother,line,NA,NA
8605661,has it crashed into Mummy's washing line,MOT,Mother,line,NA,NA
8623930,there's a cow on the line,MOT,Mother,line,NA,NA
8624963,the bicycle has fallen onto the line,MOT,Mother,line,NA,NA
8628467,and watch me chuff down the line,MOT,Mother,line,NA,NA
8629984,what's on the washing line,MOT,Mother,line,NA,NA
8633454,they were drying on the washing line weren't they,MOT,Mother,line,NA,NA
8634316,do you remember Mummy washed them and we hung them on the washing line,MOT,Mother,line,NA,NA
8638047,and about the cows that get on the line,MOT,Mother,line,NA,NA
8640662,they could be taking gravel along the railway line,MOT,Mother,line,NA,NA
8641499,when somebody was hanging washing out on the line,MOT,Mother,line,NA,NA
8656740,perhaps the houses are set quite a way back from the railway line,MOT,Mother,line,NA,NA
8663531,oh she's smelling the washing on the line,MOT,Mother,line,NA,NA
8663637,well she's checking the washing that's on the line,MOT,Mother,line,NA,NA
8663897,well I think she's folding up the washing that she has just brought in from the line,MOT,Mother,line,NA,NA
8683591,and then it has got some lines there,MOT,Mother,line,NA,NA
8700457,there're two lines,MOT,Mother,line,NA,NA
8705686,couldn't manage to cut it in a straight line,MOT,Mother,line,NA,NA
8719403,your fishing line,MOT,Mother,line,NA,NA
8721735,one's a pair that just cuts in a straight line,MOT,Mother,line,NA,NA
8724944,just a few lines to thank you for the very unexpected Christmas present waiting for me in church last Sunday,MOT,Mother,line,NA,NA
8733124,but somewhere along the line this doesn't seem to fasten,MOT,Mother,line,NA,NA
8755167,can you see all these birds sit on a washing line,MOT,Mother,line,NA,NA
8755349,there's a fire on the line,MOT,Mother,line,NA,NA
8755666,there's a fire on the line,MOT,Mother,line,NA,NA
8755825,fire fire fire on the line,MOT,Mother,line,NA,NA
8770790,pieces of tarmac with white lines running down the middle,MOT,Mother,line,geometry,NA
8776479,you're thinking of the traffic cone as an orange fish being hooked on a fishing line,MOT,Mother,line,NA,NA
8778692,I'm not surprised if there's a fire on the line,MOT,Mother,line,NA,NA
8780969,because of the fire on the line,MOT,Mother,line,NA,NA
8782850,it has got a line running down the middle hasn't it,MOT,Mother,line,geometry,NA
8788440,it has fell over the line,MOT,Mother,line,NA,NA
8788455,which line,INV,Investigator,line,NA,NA
8788484,ah that line,INV,Investigator,line,NA,NA
8789211,oh it's going down that line,INV,Investigator,line,NA,NA
8790303,it's going a silly line,INV,Investigator,line,NA,NA
8794403,but it ends with the line Sam is the hero next door,MOT,Mother,line,NA,NA
8797351,and sometimes on the telephone it can be very difficult if if they've they've got a bad line,MOT,Mother,line,NA,NA
8797374,if we've got a bad line we can't hear what's being said,MOT,Mother,line,NA,NA
8799741,it looks like a washing line,MOT,Mother,line,NA,NA
8802154,the last line of the verse,MOT,Mother,line,NA,NA
8807834,the train line station,MOT,Mother,line,NA,NA
8815508,what's on the engine line,MOT,Mother,line,NA,NA
8815652,he's building a big line,MOT,Mother,line,NA,NA
8815689,he's building a big train line is he,MOT,Mother,line,NA,NA
8817954,is the train line coming is there,MOT,Mother,line,NA,NA
8818068,are they going line dancing,MOT,Mother,line,NA,NA
8820680,a railway line,MOT,Mother,line,NA,NA
8824918,it's the um I've forgotten what the point they're called but um it means you can have two lines of trains running at the same time can't you,MOT,Mother,line,NA,NA
8836705,it has got little blue line running all the way round,MOT,Mother,line,geometry,have
8848056,line it up,INV,Investigator,line,NA,NA
8856415,and it has got thin lines running through,MOT,Mother,line,geometry,have
8857772,a hand on the line,INV,Investigator,line,NA,NA
8857852,there's a big squeaky man on the line,INV,Investigator,line,NA,NA
8858262,a horse on the line,INV,Investigator,line,NA,NA
8858292,Thomas_The_Tank_Engine has worked his branch line for many years and knows it very well,MOT,Mother,line,NA,NA
8858857,the ambulance is on the line,INV,Investigator,line,NA,NA
8859424,a tree on the line,MOT,Mother,line,NA,NA
8860103,somebody's crossing the line,INV,Investigator,line,geometry,cross
8860167,here's someone crossing the line,INV,Investigator,line,geometry,cross
8860804,no crossing the line or something,MOT,Mother,line,geometry,cross
8861001,each line of the song one of the Tweenies goes away the number of firemen goes up,MOT,Mother,line,NA,NA
8865503,on the train line,MOT,Mother,line,NA,NA
8867631,two woods on the train line,MOT,Mother,line,NA,NA
8875124,I couldn't see it on the line,MOT,Mother,line,NA,NA
8883157,let's line all the coins up,MOT,Mother,line,NA,NA
8883982,we haven't got a piglet so we can't um we can't put a Piglet in the line,MOT,Mother,line,NA,NA
8884590,it was hanging on the line,MOT,Mother,line,NA,NA
8886424,now we have two lines coming out there,MOT,Mother,line,NA,NA
8886893,he just said that on Saturday they had been told the trains wouldn't be running along the Burnage line,MOT,Mother,line,NA,NA
8887133,when we walked under the railway bridge some children had been playing on the railway line,MOT,Mother,line,NA,NA
8888118,two train lines,MOT,Mother,line,NA,NA
8888132,we saw a pussy cat crossing the train line,MOT,Mother,line,NA,NA
8890376,the workmen came and fixed the line did they,MOT,Mother,line,NA,NA
8892216,a spider on the line,MOT,Mother,line,NA,NA
8894502,they're pulling the trousers of the washing line aren't they,MOT,Mother,line,NA,NA
8895085,this one can go on this line and,MOT,Mother,line,NA,NA
8895098,this line,MOT,Mother,line,NA,NA
8898325,I think it means you mustn't cross the line,MOT,Mother,line,geometry,cross
8901344,are you going to line your fish up as well,INV,Investigator,line,NA,NA
8902079,and we've got to pour it up too around about that line I think,MOT,Mother,line,geometry,pour up around
8903891,and it cuts the paper in a straight line to put on the baking sheet,MOT,Mother,line,geometry,cut in
8911803,mind you there seems to be plenty of trains on this train line,MOT,Mother,line,NA,NA
8915986,ah the last line big kiss for Thomas,MOT,Mother,line,NA,NA
8927425,this is blue icing from a tube and I'm drawing the lines on the biscuit that say James,MOT,Mother,line,geometry,draw
8930027,are you going to try and draw some lines,MOT,Mother,line,geometry,draw
8930045,you were drawing some lines before weren't you,MOT,Mother,line,geometry,draw
8930074,you going to put some lines on the engine,MOT,Mother,line,NA,NA
8930211,you can see these lines on the biscuit where the biscuit cutter has made patterns onto the biscuit dough,MOT,Mother,line,geometry,see
8930246,you follow the the lines with your icing,MOT,Mother,line,geometry,follow
8931082,what's the next line,INV,Investigator,line,NA,NA
8932257,you going to try and draw some lines,MOT,Mother,line,geometry,draw
8937231,there is a sheep on the line so no trains can get through,MOT,Mother,line,NA,NA
8938088,oh no there is a sheep on the line,MOT,Mother,line,NA,NA
8938101,let's find a sheep and pop it on the line,MOT,Mother,line,NA,NA
8938375,there's going to be a big crash because of the sheep on the line,MOT,Mother,line,NA,NA
8939443,gosh look there's some boulders on the line now,MOT,Mother,line,NA,NA
8941025,we had strong winds in the night and all sorts of things have blown onto the line,MOT,Mother,line,NA,NA
8941480,there's still another lamp post lying on the line,MOT,Mother,line,NA,NA
8942284,but anyway the they managed to clear the line and before long lots_of new young trees were planted,MOT,Mother,line,NA,NA
8944953,gosh one two three four five six seven orange lines,MOT,Mother,line,NA,NA
8945375,why don't you draw some more lines with a different colored pen,MOT,Mother,line,geometry,draw
8945390,you've done all those lines in orange,MOT,Mother,line,geometry,do
8945641,now are you going to draw some more lines with a different color again,MOT,Mother,line,geometry,draw
8945852,or are they just lines,MOT,Mother,line,geometry,NA
8946516,because you know the last time you did some coloring in you didn't really stick to the lines,MOT,Mother,line,geometry,stick to
8950892,I'm going to get a little piece of kitchen paper to line,MOT,Mother,line,NA,NA
8956394,the red ones just cut a straight line and the blue and the yellow ones give a jagged edge don't they,MOT,Mother,line,geometry,cut
8958090,do you remember that line,MOT,Mother,line,NA,NA
8960496,we'll line them up on the table and then we'll put them in,MOT,Mother,line,NA,NA
8961575,Henry and Gordon were walking along the railway lines,MOT,Mother,line,NA,NA
8961946,now we've got to do two sizes of cutters Thomas because we're going to line this mince pie tray aren't we,MOT,Mother,line,NA,NA
8963806,well I'll remember that line when you want something,MOT,Mother,line,NA,NA
8972447,we hadta go back and then join another line,MOT,Mother,line,NA,NA
8975446,the magpie had taken it to line her nest,MOT,Mother,line,NA,NA
8976494,and on and on this one Thomas is using his scissors to try and cut along a straight line,MOT,Mother,line,geometry,cut along
8977683,that's a washing line isn't it,INV,Investigator,line,NA,NA
8985439,luckily that's where the washing line is,MOT,Mother,line,NA,NA
8986970,no you imagine all that is in a line Thomas,MOT,Mother,line,NA,NA
8986988,all that is from a right through to z in a line,MOT,Mother,line,NA,NA
8987342,you imagine all the letters in a line,MOT,Mother,line,order,imagine in
8987611,we've got some washing to peg out on the line later,MOT,Mother,line,NA,NA
8987684,right so you imagine all the letters in a line Thomas,MOT,Mother,line,order,imagine in
8988256,so if you imagine all the letters in a line,MOT,Mother,line,order,imagine in
8988425,you imagine walking into a line of letters,MOT,Mother,line,order,walk into
