id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
1366954,yeah kids could push the buttons and talk on the telephone,MOT,Mother,button,tech,push
1369667,our telephone has push buttons doesn't it,MOT,Mother,button,tech,have
1372747,and this guy presses a button,MOT,Mother,button,NA,NA
1376748,button my button,MOT,Mother,button,clothing,button
1378937,with buttons,MOT,Mother,button,NA,NA
1397235,um when you go to school you're going to how to sew and I'm I'm going to teach you how to sew buttons on when they fall off,MOT,Mother,button,clothing,sew
1400734,he sews his buttons on clothes,MOT,Mother,button,clothing,sew
1400757,when his buttons fall off he sews them back on,MOT,Mother,button,clothing,sew
1400944,with the so you push the buttons,MOT,Mother,button,NA,NA
1442952,necklace and button,MOT,Mother,button,NA,NA
1451871,what kind of buttons what do you think they do,MOT,Mother,button,NA,NA
1451900,um remember the other day when you were sitting in your car seat and you said you didn't want to grow up and get out of your car seat because you wouldn't have the control button anymore,MOT,Mother,button,tech,have
1451936,buttons like that,MOT,Mother,button,NA,NA
1463863,and if you press that button do you know what it would do,MOT,Mother,button,tech,press
1487315,remember he had all the buttons and everything and,MOT,Mother,button,NA,NA
1500139,little buttons,MOT,Mother,button,NA,NA
1513682,see that little button right there,MOT,Mother,button,NA,NA
1513706,that's the button you bush if you need something from one of the nurses,MOT,Mother,button,NA,NA
1516245,do you think that they have a belly button,MOT,Mother,button,NA,NA
1516261,I want to see a snake's belly button,MOT,Mother,button,NA,NA
1517292,how many belly buttons does a lion have,MOT,Mother,button,NA,NA
1517319,one belly button,MOT,Mother,button,NA,NA
1518770,the colored buttons,MOT,Mother,button,NA,NA
1557054,did you push the push the button,LOI,Investigator,button,tech,push
1560329,don't push that button,LOI,Investigator,button,tech,push
1560644,button,LOI,Investigator,button,NA,NA
1560902,don't push the buttons,LOI,Investigator,button,tech,push
1561037,do you see the buttons,PAT,Investigator,button,NA,NA
1561060,xxx buttons see the red buttons,PAT,Investigator,button,NA,NA
1561075,do you have buttons Peter,LOI,Investigator,button,NA,NA
1561097,do you have any buttons,LOI,Investigator,button,NA,NA
1561136,where are Peter's buttons,PAT,Investigator,button,NA,NA
1561168,there are your buttons,PAT,Investigator,button,tech,be
1561188,is that a noisy button,LOI,Investigator,button,tech,be
1561195,there's a button there's a button,PAT,Investigator,button,NA,NA
1561484,did you push the button,PAT,Investigator,button,NA,NA
1561514,don't push the buttons there,PAT,Investigator,button,NA,NA
1562555,you pushed the button,LOI,Investigator,button,NA,NA
1562575,you pushed the button,LOI,Investigator,button,NA,NA
1565598,mm the buttons,PAT,Investigator,button,NA,NA
1565693,open the buttons,PAT,Investigator,button,NA,NA
1566172,do the buttons go around,PAT,Investigator,button,NA,NA
1566299,you see the buttons,PAT,Investigator,button,NA,NA
1566314,uhhuh those are the buttons,PAT,Investigator,button,NA,NA
1571215,we can't push the button,LOI,Investigator,button,NA,NA
1572248,oh you think that's a button,LOI,Investigator,button,NA,NA
1573066,mhm that's a button,PAT,Investigator,button,NA,NA
1573126,these are all buttons,LOI,Investigator,button,NA,NA
1573867,don't mash the button no,PAT,Investigator,button,tech,mash
1574468,buttons,PAT,Investigator,button,NA,NA
1574624,don't push any of those buttons,PAT,Investigator,button,NA,NA
1575338,mustn't play with the buttons,LOI,Investigator,button,tech,play with
1575353,mustn't play with the buttons,LOI,Investigator,button,tech,play with
1575569,are you pushing the button,LOI,Investigator,button,tech,push
1575588,are you pushing the button,LOI,Investigator,button,tech,push
1575682,no leave the buttons alone,LOI,Investigator,button,tech,leave
1575744,push the button push it off,LOI,Investigator,button,tech,push
1576251,be careful your hand is on the buttons,LOI,Investigator,button,NA,NA
1576269,get your hand off the buttons,LOI,Investigator,button,NA,NA
1576555,no don't push the button,PAT,Investigator,button,NA,NA
1579676,that's the light button but we're not gonna push it now,PAT,Investigator,button,tech,be
1583166,button,MOT,Mother,button,NA,NA
1583214,button,LOI,Investigator,button,NA,NA
1583303,a button,MOT,Mother,button,NA,NA
1583350,button,MOT,Mother,button,NA,NA
1587851,there are more buttons,PAT,Investigator,button,NA,NA
1588015,you want ta push the button,PAT,Investigator,button,tech,push
1588039,you want ta push the button and turn it off,PAT,Investigator,button,tech,push
1588082,push the button this one,LOI,Investigator,button,tech,push
1588101,push the big button the big big button,PAT,Investigator,button,tech,push
1588567,that's all leave the buttons alone,LOI,Investigator,button,NA,NA
1594260,awoh don't push the buttons,PAT,Investigator,button,NA,NA
1595852,it's a button,LOI,Investigator,button,NA,NA
1597277,if you push that button it will stop that's right but we're not ready to stop it,PAT,Investigator,button,tech,push
1607294,mhm there are lots_of buttons,LOI,Investigator,button,NA,NA
1607334,no no no no here's one button another button,LOI,Investigator,button,NA,NA
1607381,another button,LOI,Investigator,button,NA,NA
1609226,button,LOI,Investigator,button,NA,NA
1611568,he has buttons,MOT,Mother,button,NA,NA
1612017,buttons on what,MOT,Mother,button,NA,NA
1612600,buttons,MOT,Mother,button,NA,NA
1612659,buttons,MOT,Mother,button,NA,NA
1616589,and buttons,MOT,Mother,button,NA,NA
1618147,come and push the big button push the big one,PAT,Investigator,button,NA,NA
1620164,button,MOT,Mother,button,NA,NA
1622718,push the buttons,PAT,Investigator,button,NA,NA
1629050,you like buttons,MOT,Mother,button,NA,NA
1629052,this has buttons,MOT,Mother,button,NA,NA
1629308,is that a belly button,FAT,Father,button,NA,NA
1629323,this budleyley has a belly button,FAT,Father,button,NA,NA
1630797,wanna push the buttons,MOT,Mother,button,tech,push
1630824,the buttons push,MOT,Mother,button,NA,NA
1632522,can you dial push the buttons,MOT,Mother,button,tech,push
1632642,push the red button down again,MOT,Mother,button,tech,push
1632692,can you press those red buttons and see what they see what they do,MOT,Mother,button,tech,push
1632699,press these buttons honey and see what it does,MOT,Mother,button,tech,press
1632814,you turn it on by pushing that button over,MOT,Mother,button,tech,push
1634625,not yet don't push the buttons yet,PAT,Investigator,button,tech,push
1634676,okay buddy push that big button,PAT,Investigator,button,tech,push
1635467,oh did you push the button for us,PAT,Investigator,button,tech,push
1636621,can you reach those buttons,LOI,Investigator,button,tech,reach
1638504,okay here we go you better push the button for us I guess if you wanna or you can wait til we get to the door,PAT,Investigator,button,tech,push
1638505,and look it here's the buttons to do up,MOT,Mother,button,NA,NA
1638541,and buttons on the coat,MOT,Mother,button,clothing,NA
1638804,you want ta push the button for Lois,PAT,Investigator,button,tech,push
1638822,that one push the tape recorder button,PAT,Investigator,button,tech,push
1640190,no you can't press those buttons down,MOT,Mother,button,tech,press
1640268,this button here,MOT,Mother,button,tech,NA
1640276,push that button up,MOT,Mother,button,tech,push
1640321,yeah those buttons don't push down that just goes like that,MOT,Mother,button,tech,push
1640363,push the button up,MOT,Mother,button,tech,push
1640951,can you push the button,MOT,Mother,button,tech,push
1640995,push the buttons,MOT,Mother,button,tech,push
1641074,buttons,MOT,Mother,button,NA,NA
1641612,push the buttons go,MOT,Mother,button,NA,NA
1641720,those are just buttons,MOT,Mother,button,tech,be
1642112,you can push the buttons on yours,MOT,Mother,button,tech,push
1642309,or does that go on your belly button,MOT,Mother,button,NA,NA
1642322,where is your belly button,MOT,Mother,button,NA,NA
1642605,what do the buttons do,MOT,Mother,button,tech,NA
1642853,but the buttons don't do anything though do they,MOT,Mother,button,tech,NA
1643245,ah button,MOT,Mother,button,tech,NA
1643256,what happens when you push the buttons,MOT,Mother,button,tech,push
1643281,does anything happen when you push the buttons,MOT,Mother,button,tech,push
1643501,here's the button,MOT,Mother,button,NA,NA
1643539,do you want me to push the button,MOT,Mother,button,NA,NA
1644295,look push the buttons,MOT,Mother,button,NA,NA
1644912,you push the buttons,MOT,Mother,button,tech,push
1646086,see this button,MOT,Mother,button,tech,see
1646447,this little button,MOT,Mother,button,tech,NA
1646551,do the red button,MOT,Mother,button,NA,NA
1646554,do the red button,MOT,Mother,button,NA,NA
1647108,he has got a button,MOT,Mother,button,tech,have
1647109,you hafta turn the button,MOT,Mother,button,tech,turn
1647257,should we push his button,MOT,Mother,button,NA,NA
1647275,let's see do we hafta push the button to stop him,MOT,Mother,button,tech,push
1647289,you gotta push the button he starts bouncing all over,MOT,Mother,button,tech,push
1647464,see this button,MOT,Mother,button,NA,NA
1647584,well you gotta push the button and he bounces around,MOT,Mother,button,tech,push
1648138,and red buttons,MOT,Mother,button,NA,NA
1648604,it's a little button right here,MOT,Mother,button,NA,NA
1648873,I didn't say she had to hit the button,MOT,Mother,button,tech,hit
1651357,push the buttons yeah,MOT,Mother,button,NA,NA
1651377,push the buttons,MOT,Mother,button,NA,NA
1652165,mhm a little button to push,MOT,Mother,button,NA,NA
1652599,wanna push the buttons,MOT,Mother,button,NA,NA
1655091,you wanna push the button,MOT,Mother,button,NA,NA
1655183,I push the button,MOT,Mother,button,tech,push
1655197,ah see you push the button in and it starts again,MOT,Mother,button,tech,push
1655248,nope right here's the button,MOT,Mother,button,NA,NA
1655262,right here the button,MOT,Mother,button,NA,NA
1655292,push the button,MOT,Mother,button,NA,NA
1655301,push the button,MOT,Mother,button,NA,NA
1656986,push this button here,MOT,Mother,button,NA,NA
1657279,pull the button,MOT,Mother,button,NA,NA
1657392,the button on top Michael,MOT,Mother,button,NA,NA
1657439,pull the button,MOT,Mother,button,NA,NA
1658497,push the button,MOT,Mother,button,NA,NA
1658600,push the button,MOT,Mother,button,NA,NA
1658683,push the buttons,MOT,Mother,button,NA,NA
1665379,he's pushing the button on the washing machine,MOT,Mother,button,tech,push
1669174,no you better not no that's the wrong button,LOI,Investigator,button,tech,be
1669180,that's the wrong button,LOI,Investigator,button,tech,be
1669190,push the big button,PAT,Investigator,button,tech,push
1671127,they're cutting it and sewing it putting buttons on,MOT,Mother,button,clothing,put on
1677483,and there's the button,MOT,Mother,button,NA,NA
1677977,he's gonna get your belly button,MOT,Mother,button,NA,NA
1681557,now mash this little button down,MOT,Mother,button,NA,NA
1682686,oh I didn't button your clothes,MOT,Mother,button,NA,NA
1682693,here let me button your clothes,MOT,Mother,button,NA,NA
1683353,come here let me button your clothes,MOT,Mother,button,NA,NA
1684371,another little button,MOT,Mother,button,NA,NA
1685813,well you press the button first the big one,LOI,Investigator,button,NA,NA
1688068,push the big button,PAT,Investigator,button,NA,NA
1688771,here's the button,MOT,Mother,button,NA,NA
1689026,see you gotta push these buttons there's all the money,MOT,Mother,button,NA,NA
1694186,then mash the button then mash the handle,MOT,Mother,button,NA,NA
1695450,a button,MOT,Mother,button,NA,NA
1695632,see there mash the button,MOT,Mother,button,NA,NA
1695635,okay now mash this button here they come,MOT,Mother,button,NA,NA
1698115,little buttons,MOT,Mother,button,NA,NA
1698126,she say belly button,SIB,Sibling,button,NA,NA
1700436,you got to put it in here like this and mash the button mash your button,MOT,Mother,button,tech,mash
1700446,mash your button,MOT,Mother,button,tech,mash
1700507,what does the button do,SIB,Sibling,button,tech,push
1700515,the button let's see that's the bank drive through push that and pretend that you get your money out,MOT,Mother,button,tech,push
1701302,that one's stuck you got to mash the orange button see that orange button,MOT,Mother,button,tech,mash
1703333,mash the orange button,MOT,Mother,button,tech,mash
1703356,tell her to mash that orange button or turn the knob turn the handle,MOT,Mother,button,tech,mash
1703793,you gotta mash the green button and then turn the handle,MOT,Mother,button,tech,mash
1703810,mash the green button mash it again,MOT,Mother,button,tech,mash
1705112,mash the button push the other button,MOT,Mother,button,tech,mash
1705157,mash the button Salley mash the other button no,MOT,Mother,button,tech,mash
1705185,you hafta mash one of them other buttons,MOT,Mother,button,tech,mash
1711966,and there's the button unbutton it and button it,MOT,Mother,button,clothing,button
1712000,no you don't write on buttons,MOT,Mother,button,NA,NA
1717721,this is buttons,MOT,Mother,button,NA,NA
1717899,now put the buttons on okay now let's put old Mickey and Donald back,MOT,Mother,button,NA,NA
1718006,a button,SIB,Sibling,button,NA,NA
1718014,a button and what's this,MOT,Mother,button,NA,NA
1718515,see we'll put it up on the table and then you can push the button again,PAT,Investigator,button,NA,NA
1720434,just do it with the button,MOT,Mother,button,NA,NA
1722053,yeah now push the buttons down here,MOT,Mother,button,NA,NA
1722347,just push the button,MOT,Mother,button,NA,NA
1724665,mash the button down,MOT,Mother,button,NA,NA
1725144,okay wait a minute let me show you the right button listen now,MOT,Mother,button,tech,show
1725444,fasten the button,MOT,Mother,button,clothing,fasten
1725535,then mash the button then mash the handle,MOT,Mother,button,NA,NA
1728153,look mash these buttons,MOT,Mother,button,NA,NA
1729588,okay mash your buttons,MOT,Mother,button,tech,mash
1729623,you're pressing a button,MOT,Mother,button,tech,press
1729664,what does this button do,SIB,Sibling,button,tech,NA
1729991,she wants to mash her own buttons that's why,MOT,Mother,button,tech,mash
1730021,that's why she likes to do it to mash the buttons,MOT,Mother,button,NA,NA
1730152,now mash your button,MOT,Mother,button,tech,mash
1730158,the red button,MOT,Mother,button,tech,NA
1730693,no if you don't want her messing with your buttons you don't mash hers,MOT,Mother,button,tech,mash
1732971,what do you do with the button,URS,Investigator,button,NA,NA
1735096,oh button press,MOT,Mother,button,NA,NA
1735119,oh button on the chair,MOT,Mother,button,tech,NA
1735130,what happens when you press the button,MOT,Mother,button,tech,press
1736016,Adam what happens when you press the button,URS,Investigator,button,tech,press
1736029,what does the button do,URS,Investigator,button,tech,NA
1736114,when did you press the button,MOT,Mother,button,tech,press
1736142,when you pressed the button where were you Adam,MOT,Mother,button,tech,press
1736164,where were you when you pressed the button,MOT,Mother,button,tech,press
1736957,give me the button,MOT,Mother,button,NA,NA
1736993,that's the button,MOT,Mother,button,NA,NA
1737019,how many buttons do you have,MOT,Mother,button,NA,NA
1737219,let's put the buttons back first,MOT,Mother,button,NA,NA
1739260,button let you press,MOT,Mother,button,NA,NA
1742807,the button dropped Adam,MOT,Mother,button,NA,NA
1746206,maybe the lights go on when you push the button,URS,Investigator,button,tech,push
1757998,press the button and what,MOT,Mother,button,tech,press
1758060,press the button and what,URS,Investigator,button,tech,press
1758096,what happens when you press the button,MOT,Mother,button,tech,press
1773036,she said that if you push the button one way it's sposta ring,MOT,Mother,button,tech,push
1788078,you can press the button on that microphone,URS,Investigator,button,tech,press
1797702,and a man with buttons on his coat,RIC,Investigator,button,clothing,NA
1804117,button,MOT,Mother,button,NA,NA
1804680,where is the button,MOT,Mother,button,NA,NA
1804775,I see that button,MOT,Mother,button,NA,NA
1808066,there's a button on the side that turns the light on,URS,Investigator,button,tech,be
1808894,do you wanna turn the button on Adam,URS,Investigator,button,tech,turn on
1811191,see you push the button on,MOT,Mother,button,tech,push
1811207,no leave the button,MOT,Mother,button,NA,NA
1811221,don't touch the button,MOT,Mother,button,NA,NA
1812026,yeah you leave the button alone,MOT,Mother,button,tech,leave
1812218,yeah don't touch the button leave,MOT,Mother,button,tech,touch
1812234,the button alone,MOT,Mother,button,tech,NA
1812396,no no leave my button alone,MOT,Mother,button,tech,leave
1824468,it has buttons,MOT,Mother,button,NA,NA
1824489,it has buttons in the back,MOT,Mother,button,NA,NA
1824827,push the other button the one that Daddy fixed,MOT,Mother,button,tech,push
1824848,xxx push the other button xxx show Gloria,MOT,Mother,button,tech,push
1827049,don't push the button,MOT,Mother,button,tech,push
1827895,that's a button,MOT,Mother,button,NA,NA
1830278,he's got red buttons,MOT,Mother,button,clothing,have
1830313,it's a button,MOT,Mother,button,NA,NA
1833918,why don't you sit on the floor and sing a song into that button for Daddy,MOT,Mother,button,NA,NA
1837738,don't push any buttons,MOT,Mother,button,tech,push
1850557,I press the button and I light my cigarettes,FAT,Father,button,tech,push
1854597,what happens when ya push the button,MOT,Mother,button,tech,push
1855286,and ya push a button and she puts her hands up for you to pick her up,MOT,Mother,button,tech,push
1855296,you push another button and the hands come down,MOT,Mother,button,tech,push
1857471,oh don't push the button,MOT,Mother,button,tech,push
1857482,oh don't push the button,KEN,Investigator,button,tech,push
1857503,don't push the button,MOT,Mother,button,tech,push
1857512,don't push the button,MOT,Mother,button,tech,push
1858013,don't touch that button,MOT,Mother,button,NA,NA
1859782,oh this one don't have a button,MOT,Mother,button,NA,NA
1859988,you'd love to push the button wouldn't ya,MOT,Mother,button,NA,NA
1860345,don't push that button,MOT,Mother,button,tech,push
1862821,push the button,MOT,Mother,button,tech,push
1865642,now show him how ya push the button,MOT,Mother,button,tech,push
1867682,show me the dress with the black buttons,ROG,Investigator,button,clothing,NA
1869262,and what's the buttons do,FAT,Father,button,NA,NA
1871512,you push the button on the side and she laughs,MOT,Mother,button,tech,push
1875667,we got up in the elevator and pushed the button,MOT,Mother,button,tech,push
1875700,we pushed the button,MOT,Mother,button,tech,push
1875714,I don't know we pushed the wrong button,MOT,Mother,button,tech,push
1875726,it was the emergency button and bells were going all over the place,MOT,Mother,button,tech,be
1876984,she's gotta learn how to put her boots on her leggings on zipper her coat button her coat xxx tie her shoes,MOT,Mother,button,clothing,put on
1889246,you know how to button,MEL,Investigator,button,NA,NA
1891877,push the button in the inside,MOT,Mother,button,NA,NA
1891885,no you gotta look through the hole before you press the button,FAT,Father,button,NA,NA
1891900,yeah now push the button,MOT,Mother,button,NA,NA
1894997,Sarah does she have buttons on her dress,MEL,Investigator,button,clothing,have
1901860,don't push the buttons on that,FAT,Father,button,tech,push
1903942,now if you press the wrong buttons it'll definitely mess up the xxx,FAT,Father,button,tech,press
1904524,if you press the wrong button it'll definitely mess it up,FAT,Father,button,tech,press
1904547,if that's the button you press then that will definitely mess it up,FAT,Father,button,tech,press
1906090,did you mess up the buttons you buba,FAT,Father,button,NA,NA
1906394,Ross if you fiddle with those buttons then we will hafta turn it off,MOT,Mother,button,tech,fiddle with
1906657,you wanna press the button,FAT,Father,button,tech,press
1909517,button,MOT,Mother,button,NA,NA
1910661,four buttons yeah,FAT,Father,button,clothing,NA
1910672,yeah they're five buttons in all,FAT,Father,button,clothing,be
1911750,from the buttons up huh,MOT,Mother,button,NA,NA
1914121,that's my button,FAT,Father,button,clothing,be
1914139,that's my little button yeah,FAT,Father,button,clothing,be
1914156,real button,FAT,Father,button,clothing,NA
1914186,he has a real button,FAT,Father,button,clothing,have
1914210,these are some buttons on daddy's shirt,FAT,Father,button,clothing,have
1945662,which button do you push,FAT,Father,button,tech,push
2043425,the pants are like your pants with the buttons right there,MOT,Mother,button,clothing,NA
2050830,black buttons,MOT,Mother,button,clothing,NA
2050947,where's the black buttons,MOT,Mother,button,clothing,NA
2051126,where's the buttons,MOT,Mother,button,clothing,NA
2051134,look at the buttons,MOT,Mother,button,clothing,look at
2051155,we can play with that after but look at the buttons,MOT,Mother,button,clothing,look at
2051247,look at these buttons,MOT,Mother,button,clothing,look at
2051263,this is a white button box,MOT,Mother,button,clothing,be
2051276,and this is a black button box,MOT,Mother,button,clothing,be
2051292,white buttons,MOT,Mother,button,clothing,NA
2051303,black buttons,MOT,Mother,button,clothing,NA
2051315,you can't put no white buttons in the black buttons,MOT,Mother,button,clothing,put in
2051324,and you can't put no no black buttons,MOT,Mother,button,clothing,put
2051348,see the buttons,MOT,Mother,button,clothing,see
2051361,no black buttons in the whites,MOT,Mother,button,clothing,NA
2051375,can you show me the black button,MOT,Mother,button,clothing,show
2051390,where's the black button,MOT,Mother,button,clothing,NA
2051422,where's the black button,MOT,Mother,button,clothing,NA
2051490,see the black button,MOT,Mother,button,clothing,see
2051501,can you put the black button in here,MOT,Mother,button,clothing,put in
2051546,put the white buttons in here,MOT,Mother,button,clothing,put in
2051589,put the black buttons in,MOT,Mother,button,clothing,put in
2051610,that's a black button and a white button,MOT,Mother,button,clothing,be
2051629,put all the black buttons in this box,MOT,Mother,button,clothing,put in
2051717,see these buttons,MOT,Mother,button,clothing,see
2051724,can you show me the white buttons,MOT,Mother,button,clothing,show
2051733,where's the white button,MOT,Mother,button,clothing,NA
2051776,put all the buttons in the box okay,MOT,Mother,button,clothing,put in
2051780,put all the buttons in the box,MOT,Mother,button,clothing,put in
2051796,yeah button,MOT,Mother,button,clothing,NA
2051804,can you put the white button in this box for Mom,MOT,Mother,button,clothing,put in
2052413,you see these buttons,MOT,Mother,button,clothing,see
2052420,you see these two buttons,MOT,Mother,button,clothing,see
2052525,put the buttons in the box,MOT,Mother,button,clothing,put in
2053112,pick one button up,MOT,Mother,button,clothing,pick up
2053138,the white button,MOT,Mother,button,clothing,NA
2053149,that's a black button,MOT,Mother,button,clothing,be
2053152,okay you wanna put the black buttons in here,MOT,Mother,button,clothing,put in
2053172,and the white buttons in here,MOT,Mother,button,clothing,NA
2053204,here's a white button,MOT,Mother,button,clothing,be
2053305,it's a black button,MOT,Mother,button,clothing,be
2053345,pick up a white button,MOT,Mother,button,clothing,pick up
2053354,white button goes in what box,MOT,Mother,button,clothing,NA
2053389,pick up a black button,MOT,Mother,button,clothing,pick up
2053452,pick up the white buttons and put them in that box,MOT,Mother,button,clothing,pick up
2053498,put it in with the black ones black buttons,MOT,Mother,button,clothing,put in
2053563,put the black buttons in one box and the white button in another box,MOT,Mother,button,clothing,put in
2070643,screw your belly button in,FAT,Father,button,NA,NA
2073747,here I'll push the button and you lift,MOT,Mother,button,NA,NA
2091364,hit that button,MOT,Mother,button,NA,NA
2105260,push the button,MOT,Mother,button,NA,NA
2113267,Dillon it doesn't have all the buttons that theirs does,MOT,Mother,button,NA,NA
2113293,I know it didn't have all those fancy buttons,MOT,Mother,button,NA,NA
2128081,and then I messed with the buttons and now it's counting down,MOT,Mother,button,NA,NA
2128327,one more button,MOT,Mother,button,NA,NA
2135751,press the button,MOT,Mother,button,tech,press
2137060,button,MOT,Mother,button,NA,NA
2137071,his eyes are buttons too,MOT,Mother,button,clothing,be
2137410,then we do the button,MOT,Mother,button,NA,NA
2139157,are those buttons,MOT,Mother,button,NA,NA
2139164,buttons,MOT,Mother,button,NA,NA
2139170,those are your buttons,MOT,Mother,button,NA,NA
2139212,buttons,MOT,Mother,button,NA,NA
2139220,buttons,MOT,Mother,button,NA,NA
2139234,buttons,MOT,Mother,button,NA,NA
2139691,no you can't push those buttons sweetheart,MOT,Mother,button,tech,push
2141599,xxx xxx push them buttons,MOT,Mother,button,NA,NA
2141644,can't push them buttons,MOT,Mother,button,NA,NA
2153914,can you push the button,MOT,Mother,button,NA,NA
2156919,gotta press the button or it doesn't work,MOT,Mother,button,tech,press
2156929,well you talk into it and you didn't press the button and so it doesn't work,MOT,Mother,button,tech,press
2156941,gotta press the button,MOT,Mother,button,tech,press
2156952,press the button,MOT,Mother,button,tech,press
2156979,press the button,MOT,Mother,button,tech,press
2157999,oh he's gotta press that button don't you,MOT,Mother,button,tech,press
2169759,button up,MOT,Mother,button,NA,NA
2169792,froggie's gotta button up,MOT,Mother,button,NA,NA
2173303,lay down so we can button you up,MOT,Mother,button,NA,NA
2173338,lay down so we can button you up,MOT,Mother,button,NA,NA
2173359,button you up,MOT,Mother,button,NA,NA
2175458,the buttons,MOT,Mother,button,clothing,NA
2175473,say buttons,MOT,Mother,button,clothing,say
2177724,let's button up your coat,MOT,Mother,button,NA,NA
2177888,press the buttons,MOT,Mother,button,NA,NA
2177909,press the buttons,MOT,Mother,button,NA,NA
2183101,push the button,MOT,Mother,button,NA,NA
2183103,can you push the button,MOT,Mother,button,NA,NA
2183508,I see your belly button,MOT,Mother,button,NA,NA
2183860,where's the belly button,MOT,Mother,button,NA,NA
2184222,push the button,MOT,Mother,button,NA,NA
2184232,push the button,MOT,Mother,button,NA,NA
2184239,you push the buttons,MOT,Mother,button,NA,NA
2184325,can you push the button,MOT,Mother,button,NA,NA
2185447,yeah you hit the little button,MOT,Mother,button,NA,NA
2185460,you hit that button,MOT,Mother,button,NA,NA
2185470,button,MOT,Mother,button,NA,NA
2186330,Mommy keeps pushing the button,MOT,Mother,button,NA,NA
2188348,Peter wears a blue coat with brass buttons for going out,MOT,Mother,button,clothing,NA
2194953,button this or snap you back up,MOT,Mother,button,NA,NA
2199640,all I hafta do is button you up,MOT,Mother,button,NA,NA
2200511,you push that button,MOT,Mother,button,NA,NA
2200518,push that button,MOT,Mother,button,NA,NA
2206765,that's the button on the sewing basket,MOT,Mother,button,clothing,be
2206781,you like the button,MOT,Mother,button,clothing,like
2207007,no you could choke on that button,MOT,Mother,button,clothing,choke on
2207041,you just can't have that button,MOT,Mother,button,clothing,have
2207049,I know you want the button,MOT,Mother,button,clothing,want
2207205,it has a button,MOT,Mother,button,NA,NA
2207610,push the button again,MOT,Mother,button,NA,NA
2207636,push the button harder,MOT,Mother,button,NA,NA
2208026,that your button,MOT,Mother,button,NA,NA
2208031,did you find a button,MOT,Mother,button,clothing,find
2208037,found a button huh,MOT,Mother,button,clothing,find
2208057,like a button huh,MOT,Mother,button,clothing,NA
2208792,b is for button,MOT,Mother,button,NA,NA
2211106,those buttons are too hard for you to press,MOT,Mother,button,NA,NA
2213263,you wanna press a button,MOT,Mother,button,NA,NA
2216563,and that's a button,MOT,Mother,button,NA,NA
2216766,snowman's buttons,MOT,Mother,button,clothing,NA
2216842,no those are buttons,MOT,Mother,button,clothing,be
2217806,xxx push that button,MOT,Mother,button,tech,push
2217884,how about this green button Henry,MOT,Mother,button,tech,NA
2217896,push this button,MOT,Mother,button,tech,push
2220035,the yellow duck button,MOT,Mother,button,NA,NA
2220490,Roo can button his own jacket,MOT,Mother,button,NA,NA
2220654,now let's button this outfit up,MOT,Mother,button,NA,NA
2220706,Mommy button you,MOT,Mother,button,NA,NA
2220778,Mommy button you,MOT,Mother,button,NA,NA
2220794,I hafta button you before I can read,MOT,Mother,button,NA,NA
2220855,you gotta stand up for me to button you,MOT,Mother,button,NA,NA
2221437,Roo can button his own jacket,MOT,Mother,button,NA,NA
2222162,press the button,MOT,Mother,button,tech,press
2224498,looks like a button doesn't it,MOT,Mother,button,NA,NA
2225310,and I had the microphone cord in the wrong button,MOT,Mother,button,NA,NA
2225775,that's like a button,MOT,Mother,button,NA,NA
2226802,I'll hold it and Henry can press the buttons better,MOT,Mother,button,tech,press
2226828,okay press a button,MOT,Mother,button,tech,press
2238114,that's a button,MOT,Mother,button,NA,NA
2238140,that's a button,MOT,Mother,button,NA,NA
2238150,button,MOT,Mother,button,NA,NA
2238163,button,MOT,Mother,button,NA,NA
2238172,button,MOT,Mother,button,NA,NA
2238185,button,MOT,Mother,button,NA,NA
2238192,Henry that is a button,MOT,Mother,button,NA,NA
2246013,push the button,MOT,Mother,button,tech,push
2248931,You want me to button,DAD,Father,button,NA,NA
2248959,well we're losing a button aren't we,DAD,Father,button,NA,NA
2255221,yeah they're buttons,MOT,Mother,button,NA,NA
2255254,can't have your buttons,MOT,Mother,button,NA,NA
2255260,they're my buttons,MOT,Mother,button,NA,NA
2258922,you're big enough to push those buttons,MOT,Mother,button,tech,push
2258992,press the buttons with your thumb,MOT,Mother,button,tech,press
2260189,what did you do to this button I can't figure it out,MOT,Mother,button,NA,NA
2266308,now push this button right here,MOT,Mother,button,tech,push
2266324,push the button,MOT,Mother,button,tech,push
2273131,do not push all those buttons,MOT,Mother,button,tech,push
2278289,let's not push the button,MOT,Mother,button,tech,push
2278863,don't touch the buttons Laura,MOT,Mother,button,NA,NA
2279288,xxx your button,MOT,Mother,button,NA,NA
2279472,your buttons,MOT,Mother,button,NA,NA
2279492,and you have a big brown button,MOT,Mother,button,NA,NA
2280041,don't touch the buttons,FAT,Father,button,NA,NA
2280114,I know not to touch the buttons,SIS,Sister,button,NA,NA
2280248,I just pushed the buttons,MOT,Mother,button,NA,NA
2284257,let's try and add nice buttons on,MOT,Mother,button,NA,NA
2289483,don't push those buttons,MOT,Mother,button,NA,NA
2291945,don't push the buttons on my tape+recorder,MOT,Mother,button,tech,push
2292911,do not touch the buttons on my tape+recorder,MOT,Mother,button,tech,touch
2295136,how do you get it to pop up by the little button,SIS,Sister,button,NA,NA
2295145,you push the little button,MOT,Mother,button,NA,NA
2298862,why did I push the button,MOT,Mother,button,NA,NA
2299538,oh I needta use the buttons to push it on,MOT,Mother,button,NA,NA
