id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
16835194,xxx make a big bat,MOT,Mother,bat,NA,NA
16835247,and then I'll make a bat huh,MOT,Mother,bat,NA,NA
16835259,see if I can make a bat,MOT,Mother,bat,NA,NA
16835292,it's coming it's a big funny bat,MOT,Mother,bat,NA,NA
16839672,would you like the feeling of a bat cave ceiling,MOT,Mother,bat,animal,NA
16839689,he's hanging with the bats when you're very very sleepy,MOT,Mother,bat,animal,hang with
16841327,yeah ball and a bat,MOT,Mother,bat,object,NA
16841369,this is a baseball and a bat,MOT,Mother,bat,object,NA
16845540,that's right he's hitting the ball with a bat,MOT,Mother,bat,object,hit with
16845668,it's a baseball bat,MOT,Mother,bat,object,be
16847579,it's a bat to play baseball,MOT,Mother,bat,object,be
16847789,woo you're supposed to hit the ball with your funny bat,MOT,Mother,bat,object,hit with
16849719,Ethan has a bat made out of Play_Doh,MOT,Mother,bat,object,have
16849739,bat,FAT,Father,bat,object,NA
16849768,a special Play_Doh bat,MOT,Mother,bat,object,NA
16849795,where's your bat bat,MOT,Mother,bat,object,be
16849813,your real bat,MOT,Mother,bat,object,NA
16849844,I see your real xxx bat,FAT,Father,bat,object,see
16849876,yeah your real bat,MOT,Mother,bat,object,NA
16849901,that's a Play_Doh bat that xxx,FAT,Father,bat,object,NA
16851137,squishy makes bat,MOT,Mother,bat,animal,NA
16852580,do you want the bat I'll get the bat,MOT,Mother,bat,NA,NA
16852618,that's the real bat yeah,MOT,Mother,bat,animal,be
16852661,looks like a bat to me,MOT,Mother,bat,animal,look like
16854543,bad bat should we put it up,MOT,Mother,bat,animal,NA
16855231,oh it's a bat again,MOT,Mother,bat,animal,be
16863373,bat,MOT,Mother,bat,NA,NA
16869132,oh yeah it looks a little bit like a baseball bat but you need a ball take a piece for the ball there's the bat you hold on I'm gonna throw you the ball I'm gonna pitch ready bong home run,MOT,Mother,bat,object,look like
16869195,xxx why oh because you broke the bat,MOT,Mother,bat,NA,NA
16869211,that's right in the story p+j funny bunny's cousin broke the bat,MOT,Mother,bat,NA,NA
16869243,he was sad I made the bat again whoops,MOT,Mother,bat,animal,make
16870327,bats,MOT,Mother,bat,animal,NA
16870336,you think they belong to some bats,MOT,Mother,bat,animal,belong to
16870954,a bat and you can swoop swoop swoop,MOT,Mother,bat,animal,NA
16870993,you're gonna need some wings to be a bat,MOT,Mother,bat,animal,be
16903258,xxx a bat yeah,MOT,Mother,bat,object,NA
16917388,so Francis took her bat,MOT,Mother,bat,object,take
16918161,and a bat,MOT,Mother,bat,NA,NA
16918478,I think that your mama sounds more like a bat,MOT,Mother,bat,animal,sound like
16919765,a bat,MOT,Mother,bat,NA,NA
16922776,and a bat very good,MOT,Mother,bat,NA,NA
16922790,did Daddy teach you bat,MOT,Mother,bat,NA,NA
16922839,bat hat and mat ooh,MOT,Mother,bat,NA,NA
16936842,you think the bats are yucky,MOT,Mother,bat,animal,NA
16936850,I don't know if the bats are necessarily yucky,MOT,Mother,bat,animal,NA
16936946,oh the bats and the rats are both yucky,MOT,Mother,bat,animal,NA
16941886,huh the book has six bats,MOT,Mother,bat,animal,have
16941925,you think the bats are yucky,MOT,Mother,bat,animal,NA
16945344,their first stop was the bat cave,MOT,Mother,bat,animal,NA
16945423,that's the sound bats make to find their way around,MOT,Mother,bat,animal,NA
16945442,Franklin was relieved that it was bats and not dinosaurs,MOT,Mother,bat,animal,be
16956493,bats,MOT,Mother,bat,NA,NA
16961189,a bat,MOT,Mother,bat,animal,NA
16976960,it looks like a white bat,MOT,Mother,bat,animal,look like
16977733,the man with the dark wavy hair with the white lightening in it the ruffly shirt the cummerbund and the bow+tie that looks like a white bat picks up a very thin briefcase,MOT,Mother,bat,animal,look like
16982764,reminds me of a bat,MOT,Mother,bat,animal,remind of
16982887,and they have some little bit of hair on their body the way bats do,MOT,Mother,bat,animal,NA
16983016,bats don't have points on their they have little ears bats have little ears don't they,MOT,Mother,bat,animal,NA
16986098,oh it's a baseball bat wow you wanna show Amanda how you hit with a baseball bat,MOT,Mother,bat,object,be
17015057,pass out the hats instructed the bats,MOT,Mother,bat,animal,instruct
17015420,pass out the hats instructed the bats,MOT,Mother,bat,animal,instruct
17027736,oh a bat you're right,MOT,Mother,bat,animal,NA
17106701,bats,MOT,Mother,bat,animal,NA
17110572,looks like a bat,MOT,Mother,bat,animal,look like
17115449,vampire bat,MOT,Mother,bat,animal,NA
17116564,six bats,MOT,Mother,bat,animal,NA
17116594,do we see bats at the zoo,MOT,Mother,bat,animal,see
17125795,apples squash beets and roast bat,MOT,Mother,bat,NA,NA
17153930,bats,MOT,Mother,bat,animal,NA
17162509,you could bat a baby when the clown goes off,BRO,Brother,bat,NA,NA
17164307,fruit eating bat,MOT,Mother,bat,animal,NA
17180831,bat that's right,MOT,Mother,bat,animal,NA
17183558,oh you wanna hit that one with that bat,MOT,Mother,bat,object,hit with
17186109,we don't hit the walls with the bat,MOT,Mother,bat,object,hit with
17186519,is that sweeping or is that swinging like the bat,MOT,Mother,bat,object,swing
17190285,nope that's not a bat,MOT,Mother,bat,NA,NA
17196710,hold on I like to move mommy has to move the bat,MOT,Mother,bat,NA,NA
17202038,hold your hold the bat like this with two hands honey,MOT,Mother,bat,object,hold
17205404,yeah hit the bat that's right,MOT,Mother,bat,object,hit
17205672,ya want me to use the bat,MOT,Mother,bat,object,use
17205713,what am I using the bat,MOT,Mother,bat,object,use
17230036,my my medicine ball bat the word ball my my,TOY,Media,bat,object,NA
17230051,bat the word,TOY,Media,bat,NA,NA
17232063,yeah hit the bat that's right,MOT,Mother,bat,object,hit
17232149,you want me to use the bat,MOT,Mother,bat,object,use
17232165,what am I using the bat,MOT,Mother,bat,object,use
