id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
16945615,you want me to try a bow on your shirt,MOT,Mother,bow,knot,try on
16947877,the ballroom would come alive with music dancing and laughter and the prince would bow before Cinderella and ask her to dance,MOT,Mother,bow,NA,NA
16952092,the ballroom would come alive with music dancing and laughter and the handsome young prince would bow before Cinderella and ask her to dance,MOT,Mother,bow,NA,NA
16956783,and the bow with the violin you're right,MOT,Mother,bow,NA,NA
16961691,took a bow and said shyly,MOT,Mother,bow,NA,NA
16963704,right the kitty cat has a bow on,MOT,Mother,bow,knot,have on
16967115,with the bow,MOT,Mother,bow,NA,NA
16967168,should we put our bow back in here,MOT,Mother,bow,NA,NA
16976942,twenty seven men have clip+on ties that are already made into bows the man with the wavy black and white hair the ruffly shirt and the cummerbund ties on a very big white bow+tie,MOT,Mother,bow,knot,make into
16977556,the birds and mice sew frills and bows on an old dress that once belonged to her mother so that Cinderella can go to the ball,MOT,Mother,bow,knot,see
16979923,the man bows,MOT,Mother,bow,NA,NA
16985931,no because the tooth fairy has a big bow on her head,MOT,Mother,bow,knot,have
16986179,no that's a different fairy because the tooth fairy has a big bow on her head,MOT,Mother,bow,knot,have
16999582,but while I distracted Ursula Eric grabbed the wheel of the ship and steered the bow right into Ursula's cold heart,MOT,Mother,bow,NA,NA
17009962,I'm gonna tie a bow,MOT,Mother,bow,knot,tie
17028968,oh she's wearing a blue bow in her hair,MOT,Mother,bow,knot,wear
17029163,ooh now she's wearing a red bow you're right,MOT,Mother,bow,knot,wear
17032190,shall we make some bows maybe,MOT,Mother,bow,knot,make
17032216,I'm gonna make a bow on Naima's ankle,MOT,Mother,bow,knot,make
17109633,needs like a bow,MOT,Mother,bow,NA,NA
17109640,I need to I need to do a bow,MOT,Mother,bow,NA,NA
17123575,painted on its bow was its name Exxon_Valdez,MOT,Mother,bow,NA,NA
17123580,the bow of the boat is this part kind_of like the front,MOT,Mother,bow,NA,NA
17144764,bow wow said a dog running after them,MOT,Mother,bow,NA,NA
17158495,bow wow wow wow wow,FAT,Father,bow,NA,NA
17169952,another present with a bow,MOT,Mother,bow,knot,NA
17186299,but Gerald simply twirled around and finished with a bow,MOT,Mother,bow,NA,NA
17209134,see it's a little it looks like a little guitar with a with a bow with a something that ya pull across to,MOT,Mother,bow,knot,NA
17223551,woof yap yap rrrrr ruff ruff ruff ruff bow wow wow wow wow xxx aroof aroof aroof xxx,MOT,Mother,bow,NA,NA
17224378,you took a bow I saw that xxx,MOT,Mother,bow,NA,NA
17235088,but Gerald simply twirled around and finished with a bow,MOT,Mother,bow,NA,NA
